EntryID,LemmaID,Code,SignFrequency(M),SignFrequency(SD),SignFrequency(Z),SignFrequency(N),PercentUnknown,SignFrequency(M-Native),SignFrequency(SD-Native),SignFreq(Z-native),SignFrequency(N-Native),PercentUnknown(Native),PercentGlossAgreement,PercentGlossAgreement(Native),Iconicity(M),Iconicity(SD),Iconicity(Z),Iconicity(N),Iconicity_ID,SubtLexUSLog10WF,LexicalClass,SignOnset(ms),SignOffset(ms),SignLength(ms),MinimalNeighborhoodDensity,MaximalNeighborhoodDensity,Parameter-BasedNeighborhoodDensity,D.Iconicity(M) all,D.Iconicity(SD) all,D.Iconicity(N) all,D.Iconicity(Z) all,D.Iconicity(M) native,D.Iconicity(SD) native,D.Iconicity(N) native,D.Iconicity(Z) native,Complexity,RightWristX,RightWristcentroidY,DistanceRightWristCentroid2Nose,IconicityType,Initialized.2.0,FingerspelledLoanSign.2.0,Compound.2.0,NumberOfMorphemes.2.0,Handshape.2.0,MarkedHandshape.2.0,SelectedFingers.2.0,Flexion.2.0,FlexionChange.2.0,Spread.2.0,SpreadChange.2.0,ThumbPosition.2.0,ThumbContact.2.0,SignType.2.0,Movement.2.0,MajorLocation.2.0,MinorLocation.2.0,SecondMinorLocation.2.0,Contact.2.0,NonDominantHandshape.2.0,UlnarRotation.2.0,HandshapeM2.2.0,MarkedHandshapeM2.2.0,SelectedFingersM2.2.0,FlexionM2.2.0,FlexionChangeM2.2.0,SpreadM2.2.0,SpreadChangeM2.2.0,ThumbPositionM2.2.0,ThumbContactM2.2.0,SignTypeM2.2.0,MovementM2.2.0,MajorLocationM2.2.0,MinorLocationM2.2.0,SecondMinorLocationM2.2.0,ContactM2.2.0,NonDominantHandshapeM2.2.0,UlnarRotationM2.2.0,HandshapeM3.2.0,MarkedHandshapeM3.2.0,SelectedFingersM3.2.0,FlexionM3.2.0,FlexionChangeM3.2.0,SpreadM3.2.0,SpreadChangeM3.2.0,ThumbPositionM3.2.0,ThumbContactM3.2.0,SignTypeM3.2.0,MovementM3.2.0,MajorLocationM3.2.0,MinorLocationM3.2.0,SecondMinorLocationM3.2.0,ContactM3.2.0,NonDominantHandshapeM3.2.0,UlnarRotationM3.2.0,HandshapeM4.2.0,MarkedHandshapeM4.2.0,SelectedFingersM4.2.0,FlexionM4.2.0,FlexionChangeM4.2.0,SpreadM4.2.0,SpreadChangeM4.2.0,ThumbPositionM4.2.0,ThumbContactM4.2.0,SignTypeM4.2.0,MovementM4.2.0,MajorLocationM4.2.0,MinorLocationM4.2.0,SecondMinorLocationM4.2.0,ContactM4.2.0,NonDominantHandshapeM4.2.0,UlnarRotationM4.2.0,HandshapeM5.2.0,MarkedHandshapeM5.2.0,SelectedFingersM5.2.0,FlexionM5.2.0,FlexionChangeM5.2.0,SpreadM5.2.0,SpreadChangeM5.2.0,ThumbPositionM5.2.0,ThumbContactM5.2.0,SignTypeM5.2.0,MovementM5.2.0,MajorLocationM5.2.0,MinorLocationM5.2.0,SecondMinorLocationM5.2.0,ContactM5.2.0,NonDominantHandshapeM5.2.0,UlnarRotationM5.2.0,HandshapeM6.2.0,MarkedHandshapeM6.2.0,SelectedFingersM6.2.0,FlexionM6.2.0,FlexionChangeM6.2.0,SpreadM6.2.0,SpreadChangeM6.2.0,ThumbPositionM6.2.0,ThumbContactM6.2.0,SignTypeM6.2.0,MovementM6.2.0,MajorLocationM6.2.0,MinorLocationM6.2.0,SecondMinorLocationM6.2.0,ContactM6.2.0,NonDominantHandshapeM6.2.0,UlnarRotationM6.2.0,Batch,Item,List,Neighborhood Density
bathroom,bathroom,A_02_051,6.556,0.847,1.486,27.0,0.0,6.615,0.768,1.4880000000000002,13.0,0.0,,,1.3,2.074,-0.809,30.0,,3.498,Noun,400.4,734.07,333.67,786.0,3.0,1.0,1.0,1.0,31.0,-1.0,1.0,1.0,19.0,-1.0,0,1361.0,1187.0,1806.0,Arbitrary,0.0,0.0,0.0,1.0,f,1.0,i,5,0.0,,,Open,NoContact,OneHanded,None,Neutral,Neutral,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,51,2,865
battery,battery,D_02_089,5.148,1.0270000000000001,0.562,27.0,0.0,5.235,0.97,0.5539999999999999,17.0,0.0,,,1.8,2.166,-0.528,30.0,,2.802,Noun,567.23,1601.6,1034.37,765.0,27.0,8.0,2.0,1.0,26.0,-1.0,2.0,1.0,18.0,-1.0,1,1746.0,813.0,1926.0,Arbitrary,0.0,0.0,0.0,1.0,bent_1,1.0,i,2,0.0,,,Closed,NoContact,SymmetricalOrAlternating,Straight,Neutral,Neutral,Neutral,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,89,2,865
beach,,G_02_29,3.846,,-0.223,,,,,,,,,,3.313,1.995,-0.045,32.0,,3.4610000000000003,Noun,,,,,,,,,,,,,,,5,984.0,1310.0,1638.0,Arbitrary,,0.0,0.0,1.0,flat_o,0.0,imrp,4,1.0,0.0,1.0,Open,Contact,AsymmetricalDifferentHandshape,BackAndForth,Hand,PalmBack,HandAway,1.0,B,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,29,2,540
beak,,G_03_48,1.8419999999999999,,-1.3119999999999998,,,,,,,,,,4.381,2.021,0.508,21.0,,2.033,Noun,,,,,,,,,,,,,,,2,963.0,591.0,1130.0,,,0.0,0.0,1.0,curved_l,1.0,i,5,0.0,,,Open,NoContact,OneHanded,Curved,Head,CheekNose,HeadAway,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,48,3,520
beanie,,E_03_91,3.115,,-0.669,,,,,,,,,,5.438,2.0180000000000002,1.1059999999999999,16.0,,1.8980000000000001,Verb,,,,,,,,,,,,,,,1,980.0,1173.0,1529.0,,,0.0,0.0,1.0,open_e,1.0,imrp,2,1.0,0.0,0.0,Open,NoContact,SymmetricalOrAlternating,Straight,Head,Other,Other,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,91,3,520
beans,,E_02_69,2.806,,-0.8320000000000001,,,,,,,,,,2.0,2.052,-0.748,29.0,,2.8680000000000003,Noun,,,,,,,,,,,,,,,2,962.0,867.0,1295.0,Arbitrary,,0.0,0.0,1.0,g,0.0,i,4,0.0,,,Open,Contact,AsymmetricalDifferentHandshape,Straight,Hand,FingerRadial,FingerRadial,1.0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,69,2,540
bear,bear,D_03_063,3.115,1.796,-0.5770000000000001,26.0,0.0,3.0,1.751,-0.6809999999999999,16.0,0.0,,,3.0,2.009,-0.051,24.0,,3.467,Noun,533.87,1735.07,1201.2,894.0,57.0,4.0,2.0,2.0,26.0,0.0,2.0,1.0,18.0,-1.0,1,1746.0,813.0,1926.0,Arbitrary,0.0,0.0,0.0,1.0,5,0.0,imrp,1,1.0,1.0,0.0,Open,NoContact,SymmetricalOrAlternating,Straight,Body,TorsoTop,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,63,3,205
beard,beard,C_03_085,3.3,1.8030000000000002,-0.601,30.0,0.0,3.778,1.768,-0.389,18.0,0.0,,,6.138999999999999,2.075,1.54,36.0,,2.8089999999999997,Noun,567.23,1167.84,600.6,787.0,22.0,6.0,6.0,2.0,30.0,2.0,6.0,2.0,21.0,2.0,1,1591.0,815.0,1787.0,,0.0,0.0,0.0,1.0,c,0.0,imrp,5,0.0,0.0,0.0,Open,NoContact,SymmetricalOrAlternating,Curved,Head,HeadAway,HeadAway,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,85,3,520
beat,beat,D_03_020,3.24,1.052,-0.539,25.0,0.0,3.438,0.629,-0.439,16.0,0.0,60.0,63.0,1.625,2.009,-0.6809999999999999,24.0,,3.827,Verb,567.23,1534.87,967.63,674.0,18.0,1.0,2.0,1.0,26.0,0.0,2.0,1.0,18.0,0.0,2,1693.0,777.0,1863.0,Arbitrary,0.0,0.0,0.0,1.0,s,0.0,imrp,7,0.0,0.0,0.0,Closed,Contact,OneHanded,Curved,Neutral,Neutral,Neutral,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,20,3,865
beaver,,F_02_67,4.84,,0.27,,,,,,,,,,2.613,2.218,-0.302,31.0,,2.3930000000000002,Noun,,,,,,,,,,,,,,,0,964.0,905.0,1322.0,Arbitrary,,0.0,0.0,1.0,open_b,1.0,imrp,1,0.0,0.0,0.0,Open,NoContact,OneHanded,Straight,Arm,ForearmBack,ArmAway,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,67,2,48
because,because,B_01_049,4.24,1.535,-0.354,25.0,0.0,3.929,1.492,-0.473,14.0,0.0,,,1.296,2.016,-0.7609999999999999,27.0,,4.737,Minor,467.13,800.8,333.67,890.0,60.0,3.0,2.0,2.0,31.0,0.0,2.0,1.0,22.0,-1.0,2,1562.0,700.0,1712.0,Arbitrary,0.0,0.0,0.0,1.0,open_b,1.0,imrp,1,1.0,0.0,0.0,Open,NoContact,OneHanded,Curved,Head,Forehead,HeadAway,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,49,1,520
become,,H_02_8,4.357,,0.145,,,,,,,,,,2.261,1.251,-0.475,24.0,,,Verb,,,,,,,,,,,,,,,2,960.0,788.0,1242.0,Arbitrary,,0.0,0.0,1.0,open_b,1.0,imrp,1,0.0,0.0,0.0,Open,NoContact,SymmetricalOrAlternating,Curved,Neutral,Neutral,Neutral,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H,8,2,865
bed,bed,A_03_037,6.12,1.301,1.121,25.0,0.0,6.267,1.033,1.2329999999999999,15.0,0.0,,,6.095,2.153,1.1640000000000001,21.0,,3.98,Noun,533.87,767.43,233.57,889.0,82.0,10.0,5.0,2.0,31.0,1.0,6.0,2.0,19.0,1.0,0,1362.0,1197.0,1813.0,Perceptual,0.0,0.0,0.0,1.0,open_b,1.0,imrp,1,0.0,0.0,0.0,Open,NoContact,OneHanded,Straight,Head,Other,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,37,3,520
bedroom,bedroom,D_01_056,4.444,1.695,0.17600000000000002,27.0,0.0,4.375,1.455,0.114,16.0,0.0,,,4.0,2.025,0.508,37.0,,3.273,Noun,734.07,2068.74,1334.67,892.0,31.0,10.0,4.0,1.0,26.0,0.0,4.0,1.0,18.0,0.0,0,1757.0,1101.0,2074.0,Perceptual,0.0,0.0,1.0,3.0,open_b,1.0,imrp,1,0.0,0.0,0.0,Open,NoContact,SymmetricalOrAlternating,None,Head,Other,,1.0,,0.0,open_b,1.0,imrp,1,0.0,0.0,0.0,Open,NoContact,SymmetricalOrAlternating,None,Neutral,Neutral,,0.0,,0.0,flat_b,1.0,imrp,4,0.0,0.0,0.0,Open,NoContact,SymmetricalOrAlternating,None,Neutral,Neutral,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,56,1,1
bee,,E_03_18,3.4,,-0.42700000000000005,,,,,,,,,,1.75,2.0180000000000002,-0.746,32.0,,2.7239999999999998,Noun,,,,,,,,,,,,,,,0,960.0,522.0,1092.0,Arbitrary,,0.0,1.0,2.0,f,1.0,i,5,0.0,,,Open,Contact,OneHanded,None,Head,CheekNose,,1.0,,0.0,closed_b,0.0,imrp,1,0.0,0.0,0.0,Closed,NoContact,OneHanded,Straight,Head,CheekNose,Other,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,18,3,17
bee_2(ck),,J_02_101,3.821,,-0.174,,,,,,,,,,2.083,1.53,-0.5,24.0,bee,,,,,,,,,,,,,,,,,0,962.0,867.0,1295.0,Arbitrary,,0.0,1.0,2.0,f,1.0,i,5,0.0,,,Open,Contact,OneHanded,None,Head,CheekNose,,1.0,,0.0,open_b,1.0,imrp,1,0.0,0.0,0.0,Open,NoContact,OneHanded,Straight,Head,CheekNose,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,J,101,2,17
beer,beer,B_03_062,4.76,1.715,0.12300000000000001,25.0,0.0,4.357,1.906,-0.158,14.0,0.0,,,1.3330000000000002,1.9480000000000002,-0.75,30.0,,3.5860000000000003,Noun,433.77,1034.37,600.6,925.0,75.0,13.0,1.0,1.0,31.0,-1.0,1.0,1.0,22.0,-1.0,0,1570.0,728.0,1730.0,Arbitrary,1.0,0.0,0.0,1.0,closed_b,0.0,imrp,1,0.0,0.0,0.0,Closed,NoContact,OneHanded,Straight,Head,Chin,HeadAway,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,62,3,520
before,,G_02_53,4.667,,0.26899999999999996,,,,,,,,,,4.152,1.995,0.45,33.0,,4.6080000000000005,Minor,,,,,,,,,,,,,,,2,959.0,749.0,1217.0,Perceptual,,0.0,0.0,1.0,flat_b,1.0,imrp,4,0.0,0.0,0.0,Open,NoContact,AsymmetricalSameHandshape,Curved,Hand,FingerFront,HandAway,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,53,2,540
beg,,F_02_37,3.815,,-0.20199999999999999,,,,,,,,,,2.9,2.218,-0.22,30.0,,3.415,Verb,,,,,,,,,,,,,,,1,963.0,591.0,1130.0,Arbitrary,,0.0,0.0,1.0,flatspread_4,1.0,imrp,4,1.0,1.0,0.0,Open,NoContact,OneHanded,None,Neutral,Neutral,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,37,2,865
behavior,behavior,C_02_036,3.741,1.5590000000000002,-0.38299999999999995,27.0,7.0,3.813,1.4709999999999999,-0.44,16.0,5.56,,,1.4809999999999999,2.025,-0.623,27.0,,2.7310000000000003,Noun,500.5,1234.57,734.07,908.0,118.0,32.0,2.0,1.0,30.0,-1.0,2.0,1.0,21.0,-1.0,1,1730.0,817.0,1913.0,Arbitrary,1.0,0.0,0.0,1.0,closed_b,0.0,imrp,1,0.0,0.0,0.0,Closed,NoContact,SymmetricalOrAlternating,Curved,Neutral,Neutral,Neutral,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,36,2,865
behind,behind,B_02_048,4.2,1.472,-0.28,25.0,0.0,4.428999999999999,1.222,-0.125,14.0,0.0,,,2.633,2.045,-0.084,30.0,,3.9819999999999998,Minor,367.03,834.17,467.13,655.0,11.0,2.0,3.0,2.0,31.0,0.0,3.0,2.0,22.0,0.0,4,1582.0,780.0,1764.0,Arbitrary,0.0,0.0,0.0,1.0,a,1.0,t,,0.0,,,Open,,AsymmetricalSameHandshape,Curved,Hand,HandAway,Heel,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,48,2,540
believe,believe,D_02_049,5.37,1.182,0.688,27.0,0.0,5.176,1.237,0.498,17.0,0.0,93.0,94.0,2.355,2.166,-0.276,31.0,,4.504,Verb,600.6,1735.07,1134.47,801.0,86.0,22.0,2.0,1.0,26.0,-1.0,2.0,1.0,18.0,-1.0,0,1733.0,817.0,1915.0,Arbitrary,0.0,0.0,1.0,2.0,1,0.0,i,1,0.0,,,Closed,NoContact,OneHanded,None,Head,Forehead,,1.0,,0.0,c,0.0,imrp,5,0.0,0.0,0.0,Open,NoContact,AsymmetricalSameHandshape,Straight,Hand,Palm,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,49,2,46
believe_2,,G_02_11,5.926,,0.9329999999999999,,,,,,,,,,5.0,1.995,0.6409999999999999,2.0,,5.31,Verb,,,,,,,,,,,,,,,3,962.0,867.0,1295.0,,0.0,0.0,1.0,2.0,open_8,1.0,imrp,5,0.0,0.0,0.0,Open,NoContact,OneHanded,None,Head,Forehead,,1.0,,0.0,,,imrp,5,0.0,0.0,0.0,Open,NoContact,AsymmetricalSameHandshape,Straight,Neutral,Neutral,Neutral,1.0,C,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,11,2,45
bell,,G_02_18,2.833,,-0.79,,,,,,,,,,3.75,1.995,0.222,32.0,,3.303,Noun,,,,,,,,,,,,,,,3,973.0,1056.0,1436.0,Arbitrary,,0.0,0.0,1.0,f,1.0,i,5,0.0,,,Open,Contact,AsymmetricalDifferentHandshape,BackAndForth,Hand,Palm,HandAway,1.0,B,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,18,2,540
belt,belt,A_03_036,2.13,1.14,-1.032,23.0,8.0,2.3569999999999998,1.151,-0.836,14.0,6.67,,,6.524,2.153,1.3659999999999999,21.0,,3.095,Noun,400.4,1101.1,700.7,773.0,12.0,1.0,5.0,1.0,31.0,1.0,5.0,2.0,19.0,1.0,2,1430.0,731.0,1606.0,Pantomimic,0.0,0.0,0.0,1.0,bent_l,1.0,i,2,0.0,,,Open,NoContact,SymmetricalOrAlternating,Curved,Body,Hips,Hips,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,36,3,205
belt_3,,E_02_93,3.688,,-0.29100000000000004,,,,,,,,,,4.2669999999999995,2.052,0.254,30.0,,3.095,Verb,,,,,,,,,,,,,,,3,962.0,867.0,1295.0,,,0.0,0.0,1.0,h,1.0,im,1,1.0,0.0,0.0,Closed,NoContact,SymmetricalOrAlternating,Curved,Body,Waist,Waist,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,93,2,205
bend,,G_03_31,3.28,,-0.623,,,,,,,,,,6.0,2.021,1.337,20.0,,2.886,Verb,,,,,,,,,,,,,,,2,959.0,475.0,1070.0,,,0.0,0.0,1.0,bent_1,1.0,i,2,0.0,,,Open,NoContact,SymmetricalOrAlternating,Curved,Neutral,Neutral,Neutral,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,31,3,865
benefit,benefit,C_02_056,3.0,1.554,-0.7440000000000001,30.0,0.0,3.0,1.3719999999999999,-0.85,18.0,0.0,23.0,22.0,1.645,1.821,-0.9570000000000001,31.0,,2.865,Noun,800.8,1468.14,667.33,760.0,14.0,1.0,1.0,1.0,30.0,-1.0,1.0,1.0,21.0,-1.0,1,1713.0,799.0,1890.0,Arbitrary,0.0,0.0,0.0,1.0,f,1.0,i,5,0.0,,,Open,Contact,OneHanded,Straight,Body,Clavicle,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,56,2,205
berry_1,,E_01_95,3.6,,-0.389,,,,,,,,,,1.76,2.198,-0.737,25.0,,2.253,Noun,,,,,,,,,,,,,,,1,976.0,1091.0,1464.0,Arbitrary,,0.0,0.0,1.0,spread_o,0.0,imrp,5,0.0,0.0,0.0,Open,Contact,AsymmetricalDifferentHandshape,None,Hand,FingerTip,,1.0,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,95,1,540
best,,F_02_62,5.926,,0.914,,,,,,,,,,2.839,2.218,-0.22699999999999998,31.0,,4.314,Adjective,,,,,,,,,,,,,,,2,963.0,591.0,1130.0,Arbitrary,,0.0,0.0,1.0,open_b,1.0,imrp,1,1.0,0.0,0.0,Open,NoContact,OneHanded,Curved,Head,Chin,HeadAway,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,62,2,520
bet,,F_02_27,4.385,,0.032,,,,,,,,,,2.517,2.218,-0.385,29.0,,3.943,Verb,,,,,,,,,,,,,,,0,970.0,254.0,1003.0,Arbitrary,,0.0,0.0,1.0,closed_b,0.0,imrp,1,0.0,0.0,0.0,Closed,NoContact,SymmetricalOrAlternating,None,Neutral,Neutral,Neutral,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,27,2,865
better,,F_01_62,6.37,,1.135,,,,,,,,,,1.909,1.9680000000000002,-0.6940000000000001,33.0,,4.607,Adjective,,,,,,,,,,,,,,,2,959.0,475.0,1070.0,Arbitrary,,0.0,0.0,1.0,open_b,1.0,imrp,1,1.0,0.0,0.0,Open,NoContact,OneHanded,Curved,Head,Chin,HeadAway,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,62,1,520
between,,J_03_003,4.448,,0.153,,,,,,,,,,3.318,1.3230000000000002,0.344,22.0,,,,,,,,,,,,,,,,,,0,959.0,713.0,1195.0,Arbitrary,,0.0,0.0,1.0,open_b,1.0,imrp,1,0.0,0.0,0.0,Open,NoContact,AsymmetricalSameHandshape,Straight,Hand,FingerRadial,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,J,3,3,540
bib,,E_02_103,3.563,,-0.369,,,,,,,,,,4.8,2.052,0.479,30.0,,1.415,Noun,,,,,,,,,,,,,,,1,959.0,749.0,1217.0,Both,,0.0,0.0,1.0,1,0.0,i,1,0.0,,,Closed,NoContact,SymmetricalOrAlternating,Curved,Body,TorsoTop,Clavicle,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,103,2,205
bicycle,bicycle,D_02_026,5.185,1.2409999999999999,0.56,27.0,0.0,5.471,1.2309999999999999,0.66,17.0,0.0,,,5.484,2.166,1.161,31.0,,2.529,Noun,600.6,1735.07,1134.47,702.0,35.0,4.0,5.0,1.0,26.0,1.0,5.0,1.0,18.0,1.0,2,1721.0,814.0,1904.0,Perceptual,0.0,0.0,0.0,1.0,s,0.0,imrp,7,0.0,0.0,0.0,Closed,Contact,SymmetricalOrAlternating,Circular,Neutral,Neutral,Neutral,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,26,2,865
big,,F_02_54,3.4739999999999998,,-0.523,,,,,,,,,,2.226,2.218,-0.483,31.0,,4.542,Adjective,,,,,,,,,,,,,,,3,960.0,676.0,1174.0,Arbitrary,,0.0,0.0,1.0,bent_l,1.0,i,2,0.0,,,Open,NoContact,SymmetricalOrAlternating,Curved,Neutral,Neutral,Neutral,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,54,2,865
bind,,E_03_92,4.167,,-0.027999999999999997,,,,,,,,,,5.25,2.0180000000000002,0.986,16.0,,2.2359999999999998,Verb,,,,,,,,,,,,,,,3,962.0,867.0,1295.0,,,0.0,0.0,1.0,f,1.0,i,5,0.0,,,Open,NoContact,SymmetricalOrAlternating,Other,Neutral,Neutral,Neutral,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,92,3,865
binoculars,binoculars,A_03_074,2.375,1.4980000000000002,-0.8009999999999999,24.0,4.0,2.4,1.5019999999999998,-0.7829999999999999,15.0,0.0,,,6.952000000000001,2.153,1.594,21.0,,1.909,Noun,400.4,1368.04,967.63,798.0,28.0,7.0,6.0,2.0,31.0,1.0,6.0,2.0,19.0,1.0,0,1556.0,675.0,1696.0,,0.0,0.0,0.0,1.0,c,0.0,imrp,5,0.0,0.0,0.0,Open,NoContact,SymmetricalOrAlternating,Straight,Head,HeadAway,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,74,3,520
biology,biology,A_02_015,3.444,1.847,-0.237,27.0,0.0,3.2310000000000003,1.964,-0.34,13.0,0.0,96.0,92.0,1.367,2.074,-0.792,30.0,,2.4,Noun,233.57,1167.84,934.27,869.0,71.0,3.0,1.0,1.0,31.0,-1.0,1.0,1.0,19.0,-1.0,1,1409.0,814.0,1627.0,Arbitrary,1.0,0.0,0.0,1.0,closed_b,0.0,imrp,1,0.0,0.0,0.0,Closed,NoContact,SymmetricalOrAlternating,Circular,Neutral,Neutral,Neutral,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,15,2,865
